Email,Q1,Q2,Observation,Name,ID,Current Skill,Current Seniority,Client Tag,Client,Project Tag,Project,starting Date,end Date,percentage,current Location,current TL,all Locations,current PMs,current PA,pms History,current DDs,assignment Type,comments,Project Studio,Studio,Office,dds History,business Unit Tag,business Unit Name,replacement reason,organizational Unit Type,billable,Organizational Unit de SAP,Organizational Unit SAP last,Entry Date
user3@mail,4,4,xxxxxxxxxxxxx,User243,318,Java Developer,Jr. adv,CLI5,Siemens,CLA057,PLC Net,6/8/15,12/31/20,45,AR/CB2,Esteban Diaz,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14
user4@mail,1,3,xxxxxxxxxxxxx,User244,319,Web Mobile Developer,SSr,CLI1,Siemens,CLA057,PLC Net,6/8/15,12/31/20,45,AR/CB2,Esteban Diaz,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit1,No,Dev123,Development,8/25/14
user2@mail,4,3,xxxxxxxxxxxxx,User312,320,SQL Developer,Jr,CLI2,Siemens,CLA057,PLC Net,6/8/15,12/31/20,45,AR/CB2,Esteban Diaz,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14
user3@mail,3,1,xxxxxxxxxxxxx,User313,321,Business Analyst,Sr,CLI3,Siemens,CLA057,PLC Net,6/8/15,12/31/20,45,AR/CB2,Esteban Diaz,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14
user1@mail,4,1,xxxxxxxxxxxxx,User381,322,Business Analyst,Sr,CLI3,Siemens,CLA057,PLC Net,6/8/15,12/31/20,45,AR/CB2,Esteban Diaz,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14
user2@mail,5,4,xxxxxxxxxxxxx,User382,323,UX,Arq,CLI4,Siemens,CLA057,PLC Net,6/8/15,12/31/20,45,AR/CB2,Esteban Diaz,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14
user5@mail,5,2,xxxxxxxxxxxxx,User450,324,Java Developer,Jr. adv,CLI5,Siemens,CLA057,PLC Net,6/8/15,12/31/20,45,AR/CB2,Esteban Diaz,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14
user1@mail,4,1,xxxxxxxxxxxxx,User451,325,Web Mobile Developer,SSr,CLI1,Siemens,CLA057,PLC Net,6/8/15,12/31/20,45,AR/CB2,Esteban Diaz,AR/CB3,Gaston Sosa,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit1,No,Dev123,Development,8/25/14
user3@mail,5,2,xxxxxxxxxxxxx,User53,326,UX,Arq,CLI4,Sony,CLA058,Sony Mobile,6/8/15,12/31/20,88,USA/CB2,Juan Garay,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user4@mail,1,3,xxxxxxxxxxxxx,User54,327,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Mobile,6/8/15,12/31/20,65,USA/CB2,Juan Garay,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user5@mail,1,2,xxxxxxxxxxxxx,User55,328,Web Mobile Developer,SSr,CLI1,Sony,CLA058,Sony Mobile,6/8/15,12/31/20,10,USA/CB2,Juan Garay,AR/CB1,Susan Smith,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit1,No,Dev123,Development,8/25/14
user1@mail,2,5,xxxxxxxxxxxxx,User56,329,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Mobile,6/8/15,12/31/20,67,USA/CB2,Juan Garay,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user2@mail,5,2,xxxxxxxxxxxxx,User107,330,UX,Arq,CLI4,Sony,CLA058,Sony Mobile,6/8/15,12/31/20,63,USA/CB2,Juan Garay,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user3@mail,1,3,xxxxxxxxxxxxx,User108,331,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Mobile,6/8/15,12/31/20,16,USA/CB2,Juan Garay,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user4@mail,2,4,xxxxxxxxxxxxx,User109,332,Web Mobile Developer,SSr,CLI1,Sony,CLA058,Sony Mobile,6/8/15,12/31/20,32,USA/CB2,Juan Garay,AR/CB1,Susan Smith,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit1,No,Dev123,Development,8/25/14
user5@mail,2,5,xxxxxxxxxxxxx,User110,333,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Mobile,6/8/15,12/31/20,47,USA/CB2,Juan Garay,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user1@mail,5,4,xxxxxxxxxxxxx,User176,334,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Mobile,6/8/15,12/31/20,44,USA/CB2,Juan Garay,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user2@mail,2,5,xxxxxxxxxxxxx,User177,335,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Mobile,6/8/15,12/31/20,68,USA/CB2,Juan Garay,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user3@mail,1,4,xxxxxxxxxxxxx,User178,336,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Mobile,6/8/15,12/31/20,17,USA/CB2,Juan Garay,AR/CB1,Susan Smith,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user4@mail,4,1,xxxxxxxxxxxxx,User179,337,UX,Arq,CLI4,Sony,CLA058,Sony Mobile,6/8/15,12/31/20,43,USA/CB2,Juan Garay,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user5@mail,4,3,xxxxxxxxxxxxx,User245,338,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Mobile,6/8/15,12/31/20,98,USA/CB2,Juan Garay,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user1@mail,4,4,xxxxxxxxxxxxx,User246,339,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Mobile,6/8/15,12/31/20,34,USA/CB2,Juan Garay,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user2@mail,3,4,xxxxxxxxxxxxx,User247,340,UX,Arq,CLI4,Sony,CLA058,Sony Mobile,6/8/15,12/31/20,43,USA/CB2,Juan Garay,AR/CB1,Susan Smith,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user3@mail,5,4,xxxxxxxxxxxxx,User248,341,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Mobile,6/8/15,12/31/20,94,USA/CB2,Juan Garay,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user4@mail,3,3,xxxxxxxxxxxxx,User314,342,UX,Arq,CLI4,Sony,CLA058,Sony Mobile,6/8/15,12/31/20,84,USA/CB2,Juan Garay,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user5@mail,2,5,xxxxxxxxxxxxx,User315,343,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Mobile,6/8/15,12/31/20,91,USA/CB2,Juan Garay,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user1@mail,5,3,xxxxxxxxxxxxx,User316,344,Web Mobile Developer,SSr,CLI1,Sony,CLA058,Sony Mobile,6/8/15,12/31/20,40,USA/CB2,Juan Garay,AR/CB1,Susan Smith,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit1,No,Dev123,Development,8/25/14
user2@mail,3,5,xxxxxxxxxxxxx,User317,345,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Mobile,6/8/15,12/31/20,86,USA/CB2,Juan Garay,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user3@mail,3,2,xxxxxxxxxxxxx,User383,346,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Mobile,6/8/15,12/31/20,32,USA/CB2,Juan Garay,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user4@mail,5,3,xxxxxxxxxxxxx,User384,347,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Mobile,6/8/15,12/31/20,62,USA/CB2,Juan Garay,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user5@mail,5,5,xxxxxxxxxxxxx,User385,348,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Mobile,6/8/15,12/31/20,16,USA/CB2,Juan Garay,AR/CB1,Susan Smith,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user1@mail,3,2,xxxxxxxxxxxxx,User386,349,UX,Arq,CLI4,Sony,CLA058,Sony Mobile,6/8/15,12/31/20,87,USA/CB2,Juan Garay,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user2@mail,1,1,xxxxxxxxxxxxx,User452,350,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Mobile,6/8/15,12/31/20,83,USA/CB2,Juan Garay,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user3@mail,1,2,xxxxxxxxxxxxx,User453,351,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Mobile,6/8/15,12/31/20,66,USA/CB2,Juan Garay,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user4@mail,2,2,xxxxxxxxxxxxx,User454,352,UX,Arq,CLI4,Sony,CLA058,Sony Mobile,6/8/15,12/31/20,22,USA/CB2,Juan Garay,AR/CB1,Susan Smith,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user5@mail,5,1,xxxxxxxxxxxxx,User455,353,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Mobile,6/8/15,12/31/20,50,USA/CB2,Juan Garay,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user4@mail,3,2,xxxxxxxxxxxxx,User44,354,UX,Arq,CLI4,Sony,CLA058,Sony Store,6/8/15,12/31/20,45,USA/CB2,Alan Arrada,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user5@mail,2,3,xxxxxxxxxxxxx,User45,355,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Store,6/8/15,12/31/20,70,USA/CB2,Alan Arrada,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user1@mail,1,2,xxxxxxxxxxxxx,User46,356,Web Mobile Developer,SSr,CLI1,Sony,CLA058,Sony Store,6/8/15,12/31/20,21,USA/CB2,Alan Arrada,AR/CB1,Susan Smith,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit1,No,Dev123,Development,8/25/14
user2@mail,4,5,xxxxxxxxxxxxx,User47,357,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Store,6/8/15,12/31/20,30,USA/CB2,Alan Arrada,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user3@mail,5,5,xxxxxxxxxxxxx,User48,358,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Store,6/8/15,12/31/20,49,USA/CB2,Alan Arrada,AR/CB3,Susan Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user4@mail,5,2,xxxxxxxxxxxxx,User49,359,UX,Arq,CLI4,Sony,CLA058,Sony Store,6/8/15,12/31/20,45,USA/CB2,Alan Arrada,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user5@mail,1,3,xxxxxxxxxxxxx,User50,360,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Store,6/8/15,12/31/20,71,USA/CB2,Alan Arrada,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user1@mail,4,5,xxxxxxxxxxxxx,User51,361,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Store,6/8/15,12/31/20,50,USA/CB2,Alan Arrada,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user2@mail,5,5,xxxxxxxxxxxxx,User52,362,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Store,6/8/15,12/31/20,42,USA/CB2,Alan Arrada,AR/CB3,Susan Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user1@mail,1,2,xxxxxxxxxxxxx,User111,363,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Store,6/8/15,12/31/20,19,USA/CB2,Alan Arrada,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user2@mail,1,2,xxxxxxxxxxxxx,User112,364,UX,Arq,CLI4,Sony,CLA058,Sony Store,6/8/15,12/31/20,52,USA/CB2,Alan Arrada,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user3@mail,2,5,xxxxxxxxxxxxx,User113,365,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Store,6/8/15,12/31/20,69,USA/CB2,Alan Arrada,AR/CB1,Susan Smith,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user4@mail,1,1,xxxxxxxxxxxxx,User114,366,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Store,6/8/15,12/31/20,93,USA/CB2,Alan Arrada,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user5@mail,4,4,xxxxxxxxxxxxx,User115,367,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Store,6/8/15,12/31/20,29,USA/CB2,Alan Arrada,AR/CB3,Susan Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user1@mail,1,2,xxxxxxxxxxxxx,User116,368,UX,Arq,CLI4,Sony,CLA058,Sony Store,6/8/15,12/31/20,31,USA/CB2,Alan Arrada,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user2@mail,3,4,xxxxxxxxxxxxx,User117,369,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Store,6/8/15,12/31/20,84,USA/CB2,Alan Arrada,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user3@mail,3,5,xxxxxxxxxxxxx,User118,370,Web Mobile Developer,SSr,CLI1,Sony,CLA058,Sony Store,6/8/15,12/31/20,40,USA/CB2,Alan Arrada,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit1,No,Dev123,Development,8/25/14
user4@mail,3,1,xxxxxxxxxxxxx,User119,371,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Store,6/8/15,12/31/20,14,USA/CB2,Alan Arrada,AR/CB3,Susan Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user5@mail,5,2,xxxxxxxxxxxxx,User180,372,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Store,6/8/15,12/31/20,99,USA/CB2,Alan Arrada,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user1@mail,3,5,xxxxxxxxxxxxx,User181,373,Web Mobile Developer,SSr,CLI1,Sony,CLA058,Sony Store,6/8/15,12/31/20,72,USA/CB2,Alan Arrada,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit1,No,Dev123,Development,8/25/14
user2@mail,1,3,xxxxxxxxxxxxx,User182,374,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Store,6/8/15,12/31/20,67,USA/CB2,Alan Arrada,AR/CB1,Susan Smith,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user3@mail,4,5,xxxxxxxxxxxxx,User183,375,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Store,6/8/15,12/31/20,48,USA/CB2,Alan Arrada,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user4@mail,4,3,xxxxxxxxxxxxx,User184,376,UX,Arq,CLI4,Sony,CLA058,Sony Store,6/8/15,12/31/20,14,USA/CB2,Alan Arrada,AR/CB3,Susan Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user5@mail,5,5,xxxxxxxxxxxxx,User185,377,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Store,6/8/15,12/31/20,50,USA/CB2,Alan Arrada,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user1@mail,3,5,xxxxxxxxxxxxx,User186,378,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Store,6/8/15,12/31/20,80,USA/CB2,Alan Arrada,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user2@mail,4,1,xxxxxxxxxxxxx,User187,379,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Store,6/8/15,12/31/20,67,USA/CB2,Alan Arrada,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user3@mail,2,5,xxxxxxxxxxxxx,User188,380,UX,Arq,CLI4,Sony,CLA058,Sony Store,6/8/15,12/31/20,6,USA/CB2,Alan Arrada,AR/CB3,Susan Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user4@mail,1,2,xxxxxxxxxxxxx,User249,381,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Store,6/8/15,12/31/20,89,USA/CB2,Alan Arrada,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user5@mail,2,2,xxxxxxxxxxxxx,User250,382,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Store,6/8/15,12/31/20,70,USA/CB2,Alan Arrada,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
