Glober email,Glober,Legal ID,Current Skill,Current Seniority,Client Tag,Client,Project Tag,Project,Starting Date,End Date,Percentage,Current Location,Current TL,All Locations,Current PMs,Current PA,PMs History,Current DDs,Assignment Type,Comments,Project Studio,Glober Studio/BU,Glober Office,DDs History,Business Unit Tag,Business Unit Name,Replacement reason,Organizational Unit Type,Billable,Organizational Unit de SAP,Organizational Unit SAP last,Entry Date,Organizational Unit de SAP,Organizational Unit SAP last,Entry Date
user2@mail,User247,340,UX,Arq,CLI4,Sony,CLA058,Sony Mobile,6/8/2015,12/31/20,43,USA/CB2,Juan Garay,AR/CB1,Susan Smith,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user3@mail,User248,341,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Mobile,6/8/2015,12/31/20,94,USA/CB2,Juan Garay,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user4@mail,User314,342,UX,Arq,CLI4,Sony,CLA058,Sony Mobile,6/8/2015,12/31/20,84,USA/CB2,Juan Garay,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user5@mail,User315,343,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Mobile,6/8/2015,12/31/20,91,USA/CB2,Juan Garay,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user1@mail,User316,344,Web Mobile Developer,SSr,CLI1,Sony,CLA058,Sony Mobile,6/8/2015,12/31/20,40,USA/CB2,Juan Garay,AR/CB1,Susan Smith,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit1,No,Dev123,Development,8/25/14,,,
user2@mail,User317,345,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Mobile,6/8/2015,12/31/20,86,USA/CB2,Juan Garay,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user3@mail,User383,346,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Mobile,6/8/2015,12/31/20,32,USA/CB2,Juan Garay,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user4@mail,User384,347,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Mobile,6/8/2015,12/31/20,62,USA/CB2,Juan Garay,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user5@mail,User385,348,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Mobile,6/8/2015,12/31/20,16,USA/CB2,Juan Garay,AR/CB1,Susan Smith,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user1@mail,User386,349,UX,Arq,CLI4,Sony,CLA058,Sony Mobile,6/8/2015,12/31/20,87,USA/CB2,Juan Garay,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user2@mail,User452,350,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Mobile,6/8/2015,12/31/20,83,USA/CB2,Juan Garay,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user3@mail,User453,351,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Mobile,6/8/2015,12/31/20,66,USA/CB2,Juan Garay,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user4@mail,User454,352,UX,Arq,CLI4,Sony,CLA058,Sony Mobile,6/8/2015,12/31/20,22,USA/CB2,Juan Garay,AR/CB1,Susan Smith,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user5@mail,User455,353,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Mobile,6/8/2015,12/31/20,50,USA/CB2,Juan Garay,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user4@mail,User44,354,UX,Arq,CLI4,Sony,CLA058,Sony Store,6/8/2015,12/31/20,45,USA/CB2,Alan Arrada,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user5@mail,User45,355,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Store,6/8/2015,12/31/20,70,USA/CB2,Alan Arrada,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user1@mail,User46,356,Web Mobile Developer,SSr,CLI1,Sony,CLA058,Sony Store,6/8/2015,12/31/20,21,USA/CB2,Alan Arrada,AR/CB1,Susan Smith,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit1,No,Dev123,Development,8/25/14,,,
user2@mail,User47,357,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Store,6/8/2015,12/31/20,30,USA/CB2,Alan Arrada,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user3@mail,User48,358,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Store,6/8/2015,12/31/20,49,USA/CB2,Alan Arrada,AR/CB3,Susan Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user4@mail,User49,359,UX,Arq,CLI4,Sony,CLA058,Sony Store,6/8/2015,12/31/20,45,USA/CB2,Alan Arrada,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user5@mail,User50,360,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Store,6/8/2015,12/31/20,71,USA/CB2,Alan Arrada,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user1@mail,User51,361,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Store,6/8/2015,12/31/20,50,USA/CB2,Alan Arrada,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user2@mail,User52,362,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Store,6/8/2015,12/31/20,42,USA/CB2,Alan Arrada,AR/CB3,Susan Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user1@mail,User111,363,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Store,6/8/2015,12/31/20,19,USA/CB2,Alan Arrada,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user2@mail,User112,364,UX,Arq,CLI4,Sony,CLA058,Sony Store,6/8/2015,12/31/20,52,USA/CB2,Alan Arrada,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user3@mail,User113,365,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Store,6/8/2015,12/31/20,69,USA/CB2,Alan Arrada,AR/CB1,Susan Smith,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user4@mail,User114,366,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Store,6/8/2015,12/31/20,93,USA/CB2,Alan Arrada,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user5@mail,User115,367,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Store,6/8/2015,12/31/20,29,USA/CB2,Alan Arrada,AR/CB3,Susan Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user1@mail,User116,368,UX,Arq,CLI4,Sony,CLA058,Sony Store,6/8/2015,12/31/20,31,USA/CB2,Alan Arrada,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user2@mail,User117,369,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Store,6/8/2015,12/31/20,84,USA/CB2,Alan Arrada,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user3@mail,User118,370,Web Mobile Developer,SSr,CLI1,Sony,CLA058,Sony Store,6/8/2015,12/31/20,40,USA/CB2,Alan Arrada,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit1,No,Dev123,Development,8/25/14,,,
user4@mail,User119,371,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Store,6/8/2015,12/31/20,14,USA/CB2,Alan Arrada,AR/CB3,Susan Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user5@mail,User180,372,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Store,6/8/2015,12/31/20,99,USA/CB2,Alan Arrada,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user1@mail,User181,373,Web Mobile Developer,SSr,CLI1,Sony,CLA058,Sony Store,6/8/2015,12/31/20,72,USA/CB2,Alan Arrada,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit1,No,Dev123,Development,8/25/14,,,
user2@mail,User182,374,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Store,6/8/2015,12/31/20,67,USA/CB2,Alan Arrada,AR/CB1,Susan Smith,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user3@mail,User183,375,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Store,6/8/2015,12/31/20,48,USA/CB2,Alan Arrada,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user4@mail,User184,376,UX,Arq,CLI4,Sony,CLA058,Sony Store,6/8/2015,12/31/20,14,USA/CB2,Alan Arrada,AR/CB3,Susan Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user5@mail,User185,377,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Store,6/8/2015,12/31/20,50,USA/CB2,Alan Arrada,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user1@mail,User186,378,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Store,6/8/2015,12/31/20,80,USA/CB2,Alan Arrada,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user2@mail,User187,379,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Store,6/8/2015,12/31/20,67,USA/CB2,Alan Arrada,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user3@mail,User188,380,UX,Arq,CLI4,Sony,CLA058,Sony Store,6/8/2015,12/31/20,6,USA/CB2,Alan Arrada,AR/CB3,Susan Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user4@mail,User249,381,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Store,6/8/2015,12/31/20,89,USA/CB2,Alan Arrada,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user5@mail,User250,382,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Store,6/8/2015,12/31/20,70,USA/CB2,Alan Arrada,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user1@mail,User251,383,UX,Arq,CLI4,Sony,CLA058,Sony Store,6/8/2015,12/31/20,45,USA/CB2,Alan Arrada,AR/CB1,Susan Smith,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user2@mail,User252,384,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Store,6/8/2015,12/31/20,85,USA/CB2,Alan Arrada,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user3@mail,User253,385,Web Mobile Developer,SSr,CLI1,Sony,CLA058,Sony Store,6/8/2015,12/31/20,88,USA/CB2,Alan Arrada,AR/CB3,Susan Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit1,No,Dev123,Development,8/25/14,,,
user4@mail,User254,386,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Store,6/8/2015,12/31/20,59,USA/CB2,Alan Arrada,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user5@mail,User255,387,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Store,6/8/2015,12/31/20,6,USA/CB2,Alan Arrada,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user1@mail,User256,388,UX,Arq,CLI4,Sony,CLA058,Sony Store,6/8/2015,12/31/20,34,USA/CB2,Alan Arrada,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user2@mail,User257,389,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Store,6/8/2015,12/31/20,24,USA/CB2,Alan Arrada,AR/CB3,Susan Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user3@mail,User318,390,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Store,6/8/2015,12/31/20,76,USA/CB2,Alan Arrada,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user4@mail,User319,391,UX,Arq,CLI4,Sony,CLA058,Sony Store,6/8/2015,12/31/20,58,USA/CB2,Alan Arrada,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user5@mail,User320,392,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Store,6/8/2015,12/31/20,50,USA/CB2,Alan Arrada,AR/CB1,Susan Smith,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user1@mail,User321,393,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Store,6/8/2015,12/31/20,20,USA/CB2,Alan Arrada,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user2@mail,User322,394,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Store,6/8/2015,12/31/20,54,USA/CB2,Alan Arrada,AR/CB3,Susan Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user3@mail,User323,395,UX,Arq,CLI4,Sony,CLA058,Sony Store,6/8/2015,12/31/20,98,USA/CB2,Alan Arrada,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user4@mail,User324,396,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Store,6/8/2015,12/31/20,53,USA/CB2,Alan Arrada,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user5@mail,User325,397,Web Mobile Developer,SSr,CLI1,Sony,CLA058,Sony Store,6/8/2015,12/31/20,77,USA/CB2,Alan Arrada,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit1,No,Dev123,Development,8/25/14,,,
user1@mail,User326,398,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Store,6/8/2015,12/31/20,72,USA/CB2,Alan Arrada,AR/CB3,Susan Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user2@mail,User387,399,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Store,6/8/2015,12/31/20,37,USA/CB2,Alan Arrada,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user3@mail,User388,400,Web Mobile Developer,SSr,CLI1,Sony,CLA058,Sony Store,6/8/2015,12/31/20,89,USA/CB2,Alan Arrada,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit1,No,Dev123,Development,8/25/14,,,
user4@mail,User389,401,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Store,6/8/2015,12/31/20,53,USA/CB2,Alan Arrada,AR/CB1,Susan Smith,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user5@mail,User390,402,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Store,6/8/2015,12/31/20,87,USA/CB2,Alan Arrada,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user1@mail,User391,403,UX,Arq,CLI4,Sony,CLA058,Sony Store,6/8/2015,12/31/20,64,USA/CB2,Alan Arrada,AR/CB3,Susan Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user2@mail,User392,404,Java Developer,Jr. adv,CLI5,Sony,CLA058,Sony Store,6/8/2015,12/31/20,53,USA/CB2,Alan Arrada,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit5,No,Dev127,Development,8/25/14,,,
user3@mail,User393,405,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Store,6/8/2015,12/31/20,95,USA/CB2,Alan Arrada,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user4@mail,User394,406,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Store,6/8/2015,12/31/20,29,USA/CB2,Alan Arrada,AR/CB2,Susan Smith,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
user5@mail,User395,407,UX,Arq,CLI4,Sony,CLA058,Sony Store,6/8/2015,12/31/20,68,USA/CB2,Alan Arrada,AR/CB3,Susan Smith,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit4,No,Dev126,Development,8/25/14,,,
user1@mail,User456,408,SQL Developer,Jr,CLI2,Sony,CLA058,Sony Store,6/8/2015,12/31/20,92,USA/CB2,Alan Arrada,AR/CB4,Susan Smith,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit2,No,Dev124,Development,8/25/14,,,
user2@mail,User457,409,Business Analyst,Sr,CLI3,Sony,CLA058,Sony Store,6/8/2015,12/31/20,64,USA/CB2,Alan Arrada,AR/CB5,Susan Smith,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit3,No,Dev125,Development,8/25/14,,,
